,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.76,0.53,0.82,0.82,0.37,0.94,0.44,0.26,0.77
carabiner.csv,0.74,0.51,0.92,0.73,0.38,0.94,0.37,0.61,0.78
grisbi.csv,0.78,0.53,0.82,0.56,0.4,0.97,0.43,0.31,0.78
jmol.csv,0.74,0.51,0.89,0.77,0.33,0.91,0.52,0.31,0.75
minig.csv,0.79,0.62,0.81,0.47,0.55,0.81,0.59,0.86,0.82
mobicents.csv,0.89,0.69,0.81,0.6,0.55,0.84,0.65,0.43,0.84
x4x.csv,0.91,0.51,0.79,0.59,0.34,0.82,0.43,0.24,0.78
zabbix.csv,0.78,0.55,0.8,0.59,0.33,0.9,0.57,0.13,0.78
zxing.csv,0.76,0.54,0.86,0.68,0.38,0.94,0.4,0.32,0.96
