,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,vrjuggler.csv,gretl.csv,alleg.csv,jasperreports.csv,frogatto.csv,bwapi.csv,wxcode.csv,arm-webradio.csv
alleg.csv,0.59,0.14,0.2,0.13,0.57,0.29,0.23,0.25,0.4,0.07,0.2,0.88,0.93,0.08,0.49,0.67,0.1,0.38
arm-webradio.csv,0.63,0.3,0.36,0.19,0.58,0.46,0.5,0.36,0.43,0.16,0.18,0.85,0.63,0.05,0.53,0.79,0.11,1.0
bwapi.csv,0.64,0.16,0.12,0.1,0.52,0.39,0.31,0.13,0.37,0.15,0.21,0.82,0.62,0.08,0.5,0.98,0.09,0.25
co-ode-owl-plugins.csv,0.74,0.17,0.23,0.22,0.65,0.46,1.0,0.94,0.62,0.11,0.11,0.89,0.62,0.05,0.67,0.78,0.25,0.25
firebreath.csv,0.65,0.18,0.16,0.15,0.68,0.98,0.22,0.19,0.44,0.1,0.23,0.8,0.62,0.04,0.65,0.8,0.09,0.26
frogatto.csv,0.7,0.28,0.26,0.22,0.72,0.43,0.32,0.19,0.41,0.22,0.15,0.87,0.75,0.13,0.97,0.66,0.17,0.35
gretl.csv,0.62,0.15,0.14,0.11,0.55,0.39,0.26,0.17,0.38,0.11,0.16,0.99,0.63,0.06,0.58,0.79,0.07,0.27
jasperreports.csv,0.57,0.0,0.25,0.44,0.75,0.5,0.0,0.2,0.58,0.07,0.0,0.75,0.25,1.0,0.5,1.0,0.0,0.0
konversation.csv,0.5,0.15,1.0,0.19,0.82,0.27,0.11,0.4,0.37,0.13,0.0,0.77,0.61,0.38,0.57,1.0,0.06,0.92
linuxsh.csv,0.83,1.0,0.32,0.23,0.59,0.52,0.29,0.12,0.43,0.17,0.22,0.93,0.53,0.07,0.62,0.88,0.12,0.86
moviesandbox.csv,0.93,0.26,0.28,0.25,0.98,0.48,0.5,0.25,0.63,0.2,0.23,0.86,0.45,0.23,0.8,0.72,0.5,0.83
ontomorphtab.csv,0.97,0.19,0.16,0.24,0.64,0.42,0.42,0.18,0.56,0.13,0.12,0.89,0.61,0.12,0.61,0.69,0.15,0.57
opengs.csv,0.6,0.22,0.32,0.27,0.76,0.48,0.2,0.6,1.0,0.19,0.18,0.95,0.67,0.14,0.72,0.85,0.15,0.79
scite-ru.csv,0.67,0.43,0.17,0.19,0.67,0.44,0.83,0.22,0.51,0.13,0.23,0.83,0.44,0.05,0.61,0.83,0.13,0.17
tokratan.csv,0.9,0.0,0.25,0.23,0.69,0.62,0.47,0.0,0.11,1.0,0.15,0.8,0.52,0.1,1.0,1.0,0.29,1.0
vrjuggler.csv,0.44,0.0,0.33,0.25,0.82,0.0,0.2,0.25,0.43,0.29,0.88,1.0,0.8,0.01,0.61,1.0,0.2,0.44
wxcode.csv,0.0,0.0,0.6,0.27,0.78,0.6,0.38,0.33,1.0,0.5,0.5,0.95,0.69,0.23,1.0,1.0,1.0,0.67
xuggle.csv,0.55,0.17,0.08,1.0,0.49,0.31,0.23,0.16,0.51,0.11,0.0,0.81,0.62,0.03,0.4,0.8,0.12,0.18
