,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.6,0.24,0.48,0.72,0.5,0.38,0.0,0.36,0.57
graphmak.csv,0.17,0.1,0.0,0.07,0.06,0.14,0.15,0.0,0.06
guineu.csv,0.0,0.1,0.28,0.02,0.13,0.07,0.27,0.02,0.15
jhotdraw.csv,0.03,0.66,0.26,0.0,0.0,0.07,0.18,0.22,0.1
ofbiz.csv,0.09,0.28,0.15,0.07,0.17,0.24,0.21,0.42,0.0
pdfedit.csv,0.17,0.07,0.37,0.0,0.3,0.41,0.21,0.42,0.23
pokeglobal.csv,0.62,0.03,0.8,0.58,0.73,0.55,0.52,0.6,0.53
red5.csv,0.19,0.17,0.28,0.21,0.43,0.0,0.3,0.27,0.3
twostep.csv,0.78,0.86,0.35,0.93,0.39,0.48,0.52,0.0,0.57
