,recall,precision,pf,wins
apolloplayer.csv,0.6,0.46,0.58,11
dspace-gsoc.csv,0.49,0.44,0.32,14
grisbi.csv,0.83,0.38,0.72,8
maidsafe-dht.csv,0.06,0.5,0.03,16
mesa3d.csv,0.39,0.53,0.35,15
n2cms.csv,0.42,0.38,0.27,13
nassp.csv,0.33,0.52,0.18,18
ninject.csv,0.05,0.13,0.04,0
nug.csv,0.4,0.42,0.39,10
nuttx.csv,0.8,0.32,0.65,6
oorexx.csv,0.54,0.28,0.5,4
oppna-program-hsatools.csv,0.94,0.37,0.93,3
redshell.csv,0.67,0.32,0.56,7
super-tux.csv,1.0,0.36,1.0,1
tart.csv,0.03,0.29,0.0,9
tcvp.csv,0.14,0.53,0.09,17
vdsf.csv,0.94,0.38,0.97,2
web-cat.csv,0.44,0.35,0.28,12
zabbix.csv,0.74,0.37,0.72,5
