,awemud.csv,go.csv,kwave.csv,lsb.csv,dvd-create.csv,bullet.csv,qcad2.csv,gbif-indexingtoolkit.csv,qtwin.csv,mpgravity.csv,customwars.csv,amygdala.csv,acdk.csv,roller.csv,xinity.csv,gss.csv,linux-ntfs.csv,growl-for-windows.csv,nativeclient.csv,libarchive.csv
acdk.csv,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,264.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
amygdala.csv,1.0,0.0,1.0,7.0,0.0,0.0,1.0,2.0,668.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,116.0
awemud.csv,1.0,3.0,7.0,0.0,0.0,0.0,23.0,9.0,503.0,52.0,5.0,0.0,30.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0
bullet.csv,1.0,1.0,4.0,1.0,0.0,1.0,5.0,2.0,87.0,18.0,18.0,2.0,29.0,7.0,1.0,0.0,1.0,3.0,1.0,5.0
customwars.csv,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,211.0,52.0,1.0,0.0,12.0,1.0,0.0,2.0,1.0,2.0,4.0,3.0
dvd-create.csv,2.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,1024.0,52.0,16.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,5.0
gbif-indexingtoolkit.csv,2.0,4.0,0.0,1.0,0.0,2.0,12.0,0.0,1877.0,52.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0
go.csv,2.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,476.0,52.0,11.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0
growl-for-windows.csv,0.0,123.0,0.0,181.0,1.0,0.0,12.0,0.0,2488.0,52.0,0.0,0.0,367.0,0.0,1.0,0.0,2.0,0.0,248.0,0.0
gss.csv,0.0,0.0,1.0,2.0,0.0,2.0,5.0,5.0,630.0,52.0,17.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
kwave.csv,1.0,4.0,0.0,1.0,0.0,3.0,7.0,0.0,1068.0,0.0,16.0,3.0,74.0,6.0,0.0,1.0,1.0,1.0,1.0,6.0
libarchive.csv,0.0,2.0,5.0,1.0,0.0,2.0,9.0,2.0,1091.0,5.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
linux-ntfs.csv,1.0,1.0,2.0,2.0,0.0,0.0,8.0,1.0,44.0,7.0,19.0,5.0,17.0,5.0,0.0,0.0,0.0,4.0,1.0,1.0
lsb.csv,1.0,3.0,0.0,0.0,0.0,2.0,4.0,4.0,513.0,52.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
mpgravity.csv,2.0,0.0,3.0,1.0,0.0,0.0,9.0,2.0,2488.0,0.0,1.0,2.0,367.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
nativeclient.csv,1.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,602.0,5.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
qcad2.csv,3.0,0.0,1.0,20.0,0.0,0.0,1.0,0.0,361.0,2.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
qtwin.csv,2.0,123.0,71.0,181.0,91.0,2.0,0.0,5.0,31.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,2.0,116.0
roller.csv,1.0,3.0,0.0,1.0,0.0,2.0,11.0,1.0,1728.0,1.0,8.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0
xinity.csv,2.0,4.0,1.0,1.0,0.0,0.0,12.0,2.0,1767.0,2.0,111.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
