,recall,precision,pf,wins
array4j.csv,0.59,0.33,0.65,4
dxengine.csv,0.3,0.3,0.44,3
e-bio-flow.csv,0.27,0.38,0.25,10
emono.csv,0.73,0.24,0.73,1
freedom-erp.csv,0.17,0.25,0.12,8
haggle.csv,0.31,0.33,0.25,9
jbpm.csv,0.12,0.4,0.04,14
jchassis.csv,0.0,0.0,0.0,0
jmoney.csv,0.48,0.38,0.31,11
jmonkeyengine.csv,0.47,0.36,0.45,7
jsidplay2.csv,0.25,0.47,0.24,12
log4net.csv,0.25,0.42,0.15,13
matrex.csv,0.31,0.48,0.15,17
mediate.csv,0.5,0.43,0.29,15
piccolo2d.csv,0.45,0.5,0.2,18
pustefix.csv,0.52,0.32,0.49,6
sblim.csv,0.17,0.5,0.09,16
thedata.csv,0.67,0.35,0.65,5
tmva.csv,0.98,0.34,0.92,2
