,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.0,0.48,0.86,0.0,0.99,0.59,0.9,0.13,0.0
decidr.csv,0.93,0.9,0.83,0.44,1.0,0.89,0.64,0.73,0.78
glas.csv,0.83,0.87,0.66,0.4,0.93,0.82,0.79,0.77,0.65
hatari.csv,0.68,0.84,0.66,0.72,0.96,0.65,0.9,0.86,0.84
ltp.csv,0.22,0.74,0.83,0.76,0.75,0.68,0.62,0.44,0.38
net-snmp.csv,0.66,0.58,0.48,0.6,0.65,0.45,0.56,0.97,0.81
opde.csv,1.0,0.42,1.0,0.52,0.83,0.5,0.0,0.46,0.22
powerfolder-.csv,0.56,0.65,0.34,0.64,0.26,0.27,0.51,0.49,0.14
tcl.csv,0.51,0.61,0.66,0.84,0.58,0.62,0.74,0.51,0.86
