,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.15,0.24,0.0,0.35,0.11,0.21,0.05,0.29,0.02
arsenal-1.csv,0.85,0.15,0.29,0.03,0.11,0.21,0.07,0.07,0.3
barracudamvc.csv,0.3,0.85,1.0,1.0,1.0,0.79,1.0,0.98,0.9
irplus.csv,0.65,0.79,0.13,0.65,0.38,0.5,0.32,0.66,0.35
lite.csv,0.55,0.33,0.39,0.13,0.52,0.79,0.34,0.29,0.27
mevenide.csv,0.8,0.48,0.23,0.06,0.05,0.36,0.07,0.0,0.16
mumble.csv,0.5,0.85,0.71,0.39,0.22,0.57,0.73,0.41,0.48
ontopia.csv,0.25,0.7,0.19,0.58,0.68,0.21,0.48,0.78,0.03
openintents.csv,0.4,0.21,0.84,0.87,0.83,0.57,0.77,0.66,0.52
