,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.4,0.23,0.0,0.68,0.4,0.2,0.26,0.54,0.23
arsenal-1.csv,0.75,0.19,0.69,0.08,0.17,0.1,0.13,0.2,0.45
barracudamvc.csv,0.8,0.58,0.62,0.53,0.43,0.87,0.53,0.41,0.3
irplus.csv,0.72,0.58,0.32,0.62,0.51,0.53,0.5,0.47,0.33
lite.csv,0.56,0.3,0.56,0.27,0.26,0.59,0.4,0.58,0.46
mevenide.csv,0.71,0.44,0.34,0.15,0.25,0.24,0.07,0.33,0.66
mumble.csv,0.74,0.6,0.44,0.16,0.72,0.86,0.39,0.36,0.18
ontopia.csv,0.15,0.54,0.31,0.43,0.47,0.81,0.23,0.38,0.06
openintents.csv,0.5,0.67,0.62,0.58,0.16,0.63,0.54,0.53,0.37
