,recall,precision,pf,pci_20,ifa,wins
awemud.csv,0.6,0.58,0.35,0.385,1.0,10
bullet.csv,0.46499999999999997,0.59,0.38,0.535,1.5,12
customwars.csv,0.475,0.585,0.28,0.425,0.5,13
dvd-create.csv,0.62,0.49,0.62,0.41000000000000003,2.0,1
gbif-indexingtoolkit.csv,0.6799999999999999,0.445,0.72,0.505,1.5,3
go.csv,0.69,0.505,0.475,0.44,0.5,11
growl-for-windows.csv,0.3,0.585,0.16,0.415,1.0,9
gss.csv,0.775,0.565,0.62,0.335,1.0,6
kwave.csv,0.7150000000000001,0.45999999999999996,0.63,0.48,1.5,4
libarchive.csv,0.825,0.61,0.56,0.375,0.0,15
linux-ntfs.csv,0.6799999999999999,0.565,0.5349999999999999,0.405,2.0,5
lsb.csv,0.535,0.535,0.475,0.5,1.0,8
mpgravity.csv,0.865,0.505,0.805,0.395,0.5,7
qcad2.csv,0.515,0.54,0.33999999999999997,0.52,1.0,14
qtwin.csv,0.08,0.24,0.065,0.675,4.0,0
xinity.csv,0.54,0.375,0.685,0.63,2.0,2
