,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.99,0.55,0.96,0.87,0.0,0.76
chaperon.csv,0.88,0.92,0.87,0.0,0.88,0.81
mule.csv,0.05,0.78,0.8,1.01,0.76,0.55
nunit.csv,0.69,0.72,0.76,1.01,0.82,0.05
springside.csv,0.67,0.03,0.66,0.58,0.73,0.6
swtfox.csv,0.93,0.91,0.03,0.54,0.84,0.9
