,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.05,0.64,0.33,0.44,1.0,0.57
chaperon.csv,0.15,0.1,0.18,1.0,0.15,0.24
mule.csv,0.96,0.26,0.26,0.0,0.33,0.52
nunit.csv,0.37,0.51,0.34,0.0,0.51,0.96
springside.csv,0.63,0.99,0.48,0.67,0.47,0.64
swtfox.csv,0.09,0.25,0.98,0.54,0.19,0.18
