,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.76,0.53,0.42,0.1,1.0,0.34
chaperon.csv,0.21,0.14,0.21,1.0,0.22,0.24
mule.csv,0.97,0.32,0.29,0.0,0.44,0.46
nunit.csv,0.45,0.41,0.33,0.0,0.78,0.97
springside.csv,0.7,0.97,0.44,0.19,0.62,0.38
swtfox.csv,0.13,0.21,0.99,0.25,0.28,0.13
