,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.61,0.44,0.31,0.06,1.0,0.22
chaperon.csv,0.67,0.44,0.35,1.0,1.0,0.3
mule.csv,0.99,0.55,0.39,0.0,0.94,0.44
nunit.csv,0.79,0.33,0.38,0.0,0.93,1.0
springside.csv,0.65,0.94,0.43,0.11,0.93,0.26
swtfox.csv,0.77,0.2,1.0,0.17,1.0,0.12
