,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.99,0.44,0.89,0.71,0.0,0.73
chaperon.csv,0.1,0.05,0.17,0.0,0.0,0.12
mule.csv,0.01,0.09,0.22,0.1,0.25,0.16
nunit.csv,0.13,0.54,0.31,0.1,0.75,0.0
springside.csv,0.63,0.03,0.37,0.52,0.5,0.52
swtfox.csv,0.03,0.47,0.0,0.21,0.0,0.3
