,arcallians.csv,aztec.csv,synergyspace.csv,qmmp.csv,xtreemfs.csv,mplayer-ce.csv
arcallians.csv,0.98,0.21,0.21,0.72,0.92,0.51
aztec.csv,0.58,1.0,0.19,1.0,0.83,0.6
mplayer-ce.csv,0.51,0.07,0.23,0.43,0.84,1.0
qmmp.csv,0.63,0.13,0.22,0.98,0.9,0.45
synergyspace.csv,0.47,0.08,1.0,0.5,0.96,0.53
xtreemfs.csv,0.69,0.06,0.29,0.61,0.99,0.46
