,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,1.0,23.0,12.0,3.0
emftriple.csv,0.0,2.0,183.0,6.0
fluent-nhibernate.csv,0.0,150.0,3.0,1.0
gpsmid.csv,0.0,49.0,21.0,2.0
