,heekscad.csv,gamestone.csv,xcsoar.csv,igarden.csv,gbif-providertoolkit.csv,piccolo2d.csv,levent.csv,jstock.csv,pnotepad.csv,trinitycore.csv,geochat.csv,plearn.csv,awemud.csv,tzod.csv,psrchive.csv,liferea.csv,kwave.csv,firebreath.csv,qcad2.csv,customwars.csv,irplus.csv,wxcode.csv,xinity.csv,xmoto.csv,gss.csv,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv,olsrd.csv,silvertree.csv,freewrl.csv,adaptagrams.csv,go.csv,bibedt.csv,moving-pictures.csv,libmesh.csv,glelite.csv,fulguro.csv
glelite.csv,0.7,1.0,0.88,0.94,0.57,0.92,1.0,1.0,0.88,0.75,0.47,0.98,0.88,0.93,0.79,0.92,0.88,0.52,1.0,0.65,0.96,1.0,0.98,0.97,0.93,0.95,0.89,0.87,0.91,0.71,0.89,0.86,0.59,0.98,1.0,0.92,0.85,1.0,0.99,0.8,0.89,0.81,0.97,0.91
