,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,chaosrts.csv
chaosrts.csv,4.0,1.0,1.0,4.0,0.0,0.0
lazarus-ccr.csv,0.0,4.0,4.0,9.0,0.0,2.0
lcfizvtop.csv,1.0,0.0,5.0,1.0,0.0,1.0
migen.csv,0.0,0.0,2.0,4.0,2.0,2.0
mvnforum.csv,1.0,3.0,0.0,77.0,0.0,1.0
plplot.csv,2.0,2.0,1.0,0.0,0.0,1.0
