,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,chaosrts.csv
chaosrts.csv,0.61,0.57,0.48,0.45,0.3,0.99
lazarus-ccr.csv,0.96,0.31,0.38,0.4,0.24,0.8
lcfizvtop.csv,0.5,0.26,0.14,0.47,0.9,0.65
migen.csv,0.47,0.97,0.3,0.22,0.13,0.36
mvnforum.csv,0.15,0.22,0.94,0.0,0.17,0.4
plplot.csv,0.66,0.53,0.45,1.0,0.28,0.73
