,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.37,0.44,0.27,0.48,0.04,0.33,0.69
encog-java.csv,0.0,0.02,0.58,0.01,0.0,0.54,0.0
h2database.csv,0.09,0.0,0.31,0.13,0.04,0.13,0.46
haphazard.csv,0.07,0.04,0.08,0.1,0.12,0.0,0.31
jaql.csv,0.25,0.26,0.19,0.0,0.8,0.42,0.31
raven-monitoring.csv,0.56,0.59,0.02,0.33,0.64,0.62,0.62
v8.csv,0.27,0.71,1.0,0.71,0.99,0.77,0.0
