,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.25,0.22,0.52,0.52,0.95,0.0,0.57
encog-java.csv,0.98,0.12,0.49,0.04,0.04,0.33,0.08
h2database.csv,0.15,0.96,0.15,0.27,0.14,0.18,0.63
haphazard.csv,0.06,0.09,0.34,0.07,0.33,0.96,0.5
jaql.csv,0.35,0.35,0.45,0.96,0.55,0.21,0.66
raven-monitoring.csv,0.2,0.1,0.96,0.39,0.48,0.39,0.63
v8.csv,0.22,0.24,0.53,0.55,0.57,0.26,1.0
