,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.16,0.14,0.55,0.45,0.94,0.0,0.9
encog-java.csv,0.98,0.33,0.41,0.5,1.0,0.22,1.0
h2database.csv,0.17,1.0,0.2,0.49,0.58,0.22,0.94
haphazard.csv,0.08,0.19,0.67,0.22,0.59,1.0,0.95
jaql.csv,0.25,0.25,0.57,1.0,0.42,0.15,0.96
raven-monitoring.csv,0.12,0.06,0.97,0.42,0.4,0.26,0.92
v8.csv,0.16,0.14,0.37,0.42,0.41,0.17,1.0
