,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,1.0,1.0,1.0,1.0,1.0,1.0
jahshaka.csv,0.34,0.82,0.25,0.39,0.0,0.29
jam-daq.csv,0.57,0.27,0.4,0.67,0.2,1.0
jatlas.csv,0.38,0.0,0.0,0.1,1.0,0.29
jedit.csv,0.97,0.73,0.5,0.64,0.4,0.73
open-media-library.csv,0.77,0.27,1.0,0.72,0.8,0.87
