,recall,precision,pf,wins
cornerstone.csv,0.37,0.69,0.12,16
emeraldemu.csv,0.5,0.64,0.16,15
grafx2.csv,0.74,0.51,0.38,6
jahshakafx.csv,0.59,0.59,0.2,13
kindb.csv,0.63,0.52,0.31,10
maya-work-in-progress.csv,0.82,0.43,0.57,3
novembre.csv,0.56,0.54,0.3,8
ns-3.csv,0.68,0.43,0.66,0
nullc.csv,0.68,0.48,0.38,5
open-beos.csv,0.76,0.54,0.43,7
pixel-commandos.csv,0.18,0.64,0.08,12
planeshift.csv,0.76,0.43,0.6,2
plee-the-bear.csv,0.61,0.53,0.44,4
reaper-ecad.csv,0.32,0.63,0.05,14
sbml.csv,0.87,0.38,0.71,1
unimrcp.csv,0.69,0.5,0.32,9
unladen-swallow.csv,0.42,0.58,0.18,11
