,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.79,0.88,0.39,0.22,0.33,0.27
aime.csv,0.58,0.8,0.13,0.0,0.34,0.0
badtrinitycore.csv,0.0,0.5,0.34,0.37,0.14,0.42
electric-core.csv,0.59,0.83,0.38,0.17,0.19,0.26
geochat.csv,0.51,0.77,0.13,0.03,0.15,0.39
olsrd.csv,0.59,0.95,0.35,0.2,0.13,0.29
