,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.81,0.81,0.46,0.32,0.4,0.15
aime.csv,0.63,0.86,0.17,0.0,0.48,0.0
badtrinitycore.csv,0.0,0.03,0.38,0.51,0.21,0.33
electric-core.csv,0.72,0.79,0.45,0.25,0.3,0.35
geochat.csv,0.59,0.87,0.2,0.05,0.18,0.44
olsrd.csv,0.74,0.85,0.44,0.3,0.19,0.39
