,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.94,0.71,0.9,0.52,0.7,0.94,0.83,0.58,0.82,0.97
array4j.csv,0.62,0.81,0.93,0.43,0.93,0.69,0.44,0.8,0.8,0.75
beast-mcmc.csv,0.71,0.69,0.64,0.38,0.51,0.61,0.83,0.5,0.53,0.59
continuum-ide.csv,0.87,0.97,0.88,0.59,0.89,0.94,0.83,0.91,0.89,0.92
jam-daq.csv,0.92,0.74,0.69,0.64,0.5,0.8,0.48,0.67,0.91,0.97
l2j.csv,0.38,0.37,0.45,0.3,0.38,0.41,0.32,0.42,0.44,0.45
nodal.csv,0.64,0.88,0.55,0.73,0.68,0.7,0.73,0.8,0.63,0.95
projectfactory.csv,0.43,0.47,0.48,0.3,0.49,0.46,0.49,0.57,0.48,0.62
roolo.csv,0.94,0.98,0.54,0.92,0.92,0.97,0.71,0.81,0.8,0.98
