,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.0,0.42,0.0,0.24,0.61,1.0,0.67,0.56,0.27,0.79
array4j.csv,0.0,0.36,1.0,0.32,0.36,0.17,0.3,0.53,0.6,0.78
beast-mcmc.csv,0.04,0.98,0.18,0.42,0.59,0.27,0.67,0.54,0.27,0.82
continuum-ide.csv,0.0,0.23,0.0,1.0,0.44,0.22,0.06,0.55,0.11,0.67
jam-daq.csv,0.08,0.57,0.12,0.21,0.98,0.2,0.24,0.71,0.45,0.74
l2j.csv,0.02,0.28,0.28,0.3,0.51,0.2,0.26,0.54,0.26,1.0
nodal.csv,0.0,0.42,0.21,0.18,0.48,0.27,1.0,0.6,0.32,0.81
projectfactory.csv,0.0,0.37,0.23,0.36,0.41,0.2,0.29,0.98,0.26,0.84
roolo.csv,0.0,0.42,0.23,0.17,0.38,0.13,0.25,0.5,1.0,0.7
