,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,1.01,0.64,1.01,0.82,0.71,0.19,0.83,0.61,0.88,0.87
array4j.csv,1.05,0.74,0.06,0.68,0.9,0.77,0.64,0.81,0.71,0.67
beast-mcmc.csv,0.26,0.08,0.8,0.52,0.58,0.55,0.83,0.7,0.85,0.71
continuum-ide.csv,1.02,0.88,1.01,0.0,0.92,0.82,0.99,0.85,0.97,0.96
jam-daq.csv,0.12,0.52,0.9,0.87,0.02,0.78,0.76,0.63,0.77,0.88
l2j.csv,0.6,0.78,0.6,0.84,0.64,0.62,0.86,0.65,0.85,0.01
nodal.csv,1.04,0.7,0.7,0.91,0.77,0.65,0.04,0.85,0.78,0.91
projectfactory.csv,1.12,0.55,0.66,0.72,0.77,0.67,0.69,0.02,0.86,0.67
roolo.csv,1.01,0.73,0.66,0.92,0.9,0.84,0.77,0.82,0.0,0.86
