,recall,precision,pf,wins
autowikibrowser.csv,0.74,0.35,0.46,11
dynalloy.csv,0.7,0.23,0.63,3
enzo.csv,0.86,0.29,0.65,6
hydrogen.csv,1.0,0.25,1.0,0
jcae.csv,0.24,0.39,0.12,15
kmatplot.csv,0.45,0.37,0.25,13
lphant.csv,0.73,0.34,0.59,8
natpad.csv,0.81,0.34,0.63,9
nosleepsoftware.csv,0.05,0.25,0.04,4
ossbuild.csv,0.71,0.38,0.42,14
quarkplayer.csv,0.22,0.21,0.29,2
quickfast.csv,0.77,0.4,0.54,12
rezilla.csv,0.66,0.27,0.47,5
rhex.csv,0.33,0.34,0.25,10
rocrail.csv,0.42,0.47,0.17,16
virtuoso.csv,0.91,0.25,0.89,1
yield.csv,0.86,0.29,0.65,6
