,paintown.csv,google-collections.csv,smbopensoft.csv,open-media-library.csv,forester-atv.csv,openefm.csv,badtrinitycore.csv,trackit.csv,jbpm.csv,nassp.csv,oppna-program-hsatools.csv,bulmages.csv,st-filteredstatistics.csv,projectfactory.csv,hannosset.csv,wxstudio.csv,opendvr.csv,mevenide.csv,thedata.csv
badtrinitycore.csv,0.93,0.95,0.8,0.92,0.65,0.79,0.98,0.92,0.98,0.89,0.7,0.39,0.65,0.83,0.35,0.5,0.67,0.71,0.91
bulmages.csv,0.83,0.92,0.0,0.9,0.89,0.8,0.98,0.0,0.92,0.64,0.94,0.85,0.0,0.0,0.0,0.9,0.83,0.95,0.67
forester-atv.csv,0.75,0.0,0.44,0.67,0.52,0.9,0.75,0.75,0.94,0.0,0.92,0.0,0.8,0.75,0.67,0.5,0.67,0.9,0.5
google-collections.csv,0.43,0.39,0.27,0.33,0.35,0.36,0.36,0.41,0.4,0.36,0.39,0.44,0.29,0.38,0.37,0.48,0.44,0.46,0.36
hannosset.csv,0.83,0.9,0.61,0.89,0.5,0.86,0.97,0.8,0.97,0.75,0.93,0.8,0.75,0.0,0.83,0.88,0.5,0.9,0.83
jbpm.csv,0.96,0.72,0.82,0.86,0.8,0.74,0.5,0.72,0.98,0.89,0.81,0.8,0.73,0.95,0.0,0.0,0.67,0.92,0.71
mevenide.csv,0.56,0.62,0.67,0.5,0.38,0.57,0.51,0.75,0.58,0.41,0.59,0.72,0.42,0.56,0.51,0.67,0.68,0.84,0.62
nassp.csv,0.94,0.89,0.0,0.91,0.6,0.9,0.96,0.75,0.82,0.73,0.89,0.75,0.53,0.82,0.58,0.83,0.83,0.68,0.69
open-media-library.csv,0.5,0.92,0.27,0.54,0.38,0.5,0.51,0.65,0.55,0.44,0.52,0.44,0.48,0.43,0.41,0.54,0.48,0.52,0.85
opendvr.csv,0.65,0.63,0.32,0.46,0.49,0.54,0.98,0.71,0.64,0.54,0.66,0.82,0.48,0.74,0.58,0.76,0.85,0.71,0.75
openefm.csv,0.79,0.81,0.83,0.71,0.52,0.65,0.49,0.59,0.68,0.74,0.93,0.43,0.59,0.53,0.59,0.8,0.97,0.64,0.83
oppna-program-hsatools.csv,0.46,0.43,0.27,0.42,0.37,0.39,0.39,0.45,0.41,0.36,0.41,0.43,0.65,0.38,0.68,0.36,0.44,0.45,0.34
paintown.csv,0.52,0.52,0.6,0.38,0.36,0.4,0.44,0.52,0.44,0.36,0.44,0.42,0.35,0.5,0.36,0.5,0.56,0.49,0.47
projectfactory.csv,0.63,0.92,0.6,0.68,0.57,0.66,0.98,0.62,0.66,0.91,0.69,0.55,0.26,0.61,0.62,0.79,0.65,0.49,0.45
smbopensoft.csv,0.81,0.4,0.44,0.38,0.36,0.62,0.66,0.89,0.54,0.86,0.54,0.86,0.34,0.86,0.68,0.82,0.86,0.67,0.56
st-filteredstatistics.csv,0.38,0.4,0.28,0.32,0.34,0.43,0.37,0.37,0.38,0.37,0.46,0.42,0.33,0.39,0.35,0.36,0.47,0.38,0.52
thedata.csv,0.49,0.89,0.27,0.89,0.88,0.54,0.91,0.73,0.75,0.46,0.58,0.39,0.75,0.48,0.35,0.42,0.47,0.96,0.75
trackit.csv,0.6,0.57,0.47,0.69,0.58,0.52,0.57,0.54,0.71,0.71,0.51,0.42,0.91,0.75,0.36,0.64,0.54,0.61,0.85
wxstudio.csv,0.84,0.88,0.4,0.94,0.67,0.67,0.52,0.94,0.98,0.5,0.73,0.6,0.89,0.62,0.56,0.56,0.62,0.63,0.64
