,vxl.csv,extprosys.csv,taverna.csv,abbot.csv,jsecurity.csv,jnode.csv,freelords.csv,officefloor.csv,aufs.csv,bulmages.csv,matrex.csv,projectfactory.csv,coot.csv,jruby.csv,emono.csv
abbot.csv,0.0,2.0,7.0,1.0,7.0,1.0,0.0,309.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0
aufs.csv,0.0,1.0,79.0,1.0,11.0,1.0,1.0,401.0,3.0,6.0,4.0,1.0,1.0,0.0,1.0
bulmages.csv,150.0,0.0,1.0,0.0,9.0,0.0,1.0,37.0,116.0,0.0,1.0,0.0,0.0,0.0,121.0
coot.csv,1.0,19.0,2.0,1.0,11.0,1.0,1.0,323.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0
emono.csv,1.0,2.0,0.0,1.0,11.0,1.0,1.0,202.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0
extprosys.csv,0.0,1.0,2.0,1.0,11.0,0.0,1.0,1.0,1.0,11.0,1.0,1.0,2.0,0.0,0.0
freelords.csv,0.0,2.0,2.0,0.0,30.0,135.0,1.0,60.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0
jnode.csv,3.0,6.0,0.0,0.0,0.0,2.0,1.0,90.0,116.0,3.0,147.0,0.0,0.0,0.0,0.0
jruby.csv,0.0,0.0,0.0,0.0,33.0,139.0,1.0,11.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0
jsecurity.csv,0.0,5.0,0.0,0.0,0.0,72.0,0.0,194.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0
matrex.csv,3.0,0.0,1.0,0.0,10.0,66.0,0.0,12.0,0.0,100.0,0.0,0.0,2.0,0.0,1.0
officefloor.csv,0.0,0.0,1.0,0.0,3.0,52.0,0.0,7.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0
projectfactory.csv,0.0,0.0,5.0,1.0,3.0,63.0,2.0,59.0,1.0,13.0,0.0,0.0,5.0,0.0,1.0
taverna.csv,4.0,2.0,0.0,2.0,3.0,67.0,2.0,65.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0
vxl.csv,0.0,2.0,5.0,0.0,45.0,110.0,1.0,82.0,5.0,0.0,3.0,1.0,1.0,1.0,0.0
