,f1,g,recall,precision,pf,wins
abbot.csv,0.53,0.5,0.85,0.39,0.79,13
aufs.csv,0.32,0.45,0.42,0.37,0.4,9
bulmages.csv,0.17,0.14,0.12,0.25,0.16,0
coot.csv,0.37,0.48,0.52,0.33,0.63,5
emono.csv,0.5,0.46,0.84,0.34,0.85,12
extprosys.csv,0.4,0.45,0.57,0.44,0.58,11
freelords.csv,0.46,0.53,0.68,0.45,0.57,14
jnode.csv,0.08,0.09,0.07,0.4,0.09,1
jruby.csv,0.31,0.45,0.42,0.32,0.42,6
jsecurity.csv,0.29,0.26,0.22,0.45,0.16,4
matrex.csv,0.21,0.19,0.16,0.47,0.07,3
officefloor.csv,0.25,0.36,0.32,0.45,0.24,7
projectfactory.csv,0.3,0.39,0.36,0.5,0.36,10
taverna.csv,0.21,0.21,0.18,0.51,0.18,2
vxl.csv,0.42,0.46,0.45,0.33,0.5,8
