,recall,precision,pf,wins
ambulant.csv,0.39,0.46,0.42,5
apertium.csv,0.48,0.5,0.32,12
beast-mcmc.csv,0.46,0.5,0.38,10
cuberok.csv,0.41,0.45,0.34,7
icescrum.csv,0.44,0.56,0.24,15
ingex.csv,0.18,0.47,0.16,9
jbasic.csv,0.34,0.5,0.17,14
jgnash.csv,0.08,0.44,0.08,8
jrefactory.csv,0.38,0.35,0.45,1
jsecurity.csv,0.44,0.44,0.51,3
libopenmetaverse.csv,0.67,0.4,0.57,4
mobicents.csv,0.48,0.5,0.3,13
opendvr.csv,0.72,0.36,0.78,0
openefm.csv,0.5,0.57,0.21,16
power-architect.csv,0.75,0.37,0.68,2
sidekar.csv,0.68,0.46,0.43,11
yarp0.csv,0.67,0.43,0.52,6
