,ktc.csv,rosegarden.csv,nosleepsoftware.csv,jbasic.csv,smarttag.csv,alleg.csv,iaml.csv,riff-evolve.csv,adobe-source.csv,xined.csv,wxcode.csv,nebuladevice.csv,pixel-commandos.csv,icescrum.csv,moast.csv,biodwh.csv,zemljanka.csv,factor.csv,natpad.csv,jcache.csv
adobe-source.csv,0.45,0.97,0.73,0.67,0.65,0.75,0.94,0.83,0.93,0.88,0.73,0.42,0.9,0.71,0.56,0.46,0.75,0.46,0.89,0.58
alleg.csv,0.52,0.54,0.58,0.5,0.51,0.52,0.61,0.51,0.59,0.46,0.56,0.6,0.46,0.42,0.54,0.4,0.73,0.52,0.43,0.71
biodwh.csv,0.5,0.43,0.41,0.89,0.0,0.0,0.97,0.96,0.92,0.75,0.83,0.49,0.41,0.67,0.58,0.92,0.75,0.48,0.67,0.81
factor.csv,0.0,0.75,0.0,0.8,0.67,0.0,0.83,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.51,0.0,0.75
iaml.csv,0.63,0.46,0.69,0.53,0.74,0.45,0.57,0.49,0.85,0.46,0.65,0.57,0.53,0.88,0.71,0.5,0.48,0.79,0.45,0.72
icescrum.csv,0.95,0.95,0.0,0.58,0.83,0.41,0.6,0.62,0.78,0.75,0.88,0.92,0.89,0.53,0.94,0.4,0.39,0.75,0.41,0.8
jbasic.csv,0.57,0.62,0.9,0.59,0.53,0.47,0.61,0.65,0.62,0.5,0.84,0.76,0.72,0.88,0.47,0.71,0.41,0.61,0.44,0.75
jcache.csv,0.53,0.5,0.63,0.45,0.46,0.49,0.46,0.81,0.62,0.5,0.68,0.49,0.84,0.6,0.56,0.47,0.67,0.47,0.54,0.44
ktc.csv,0.5,0.65,0.52,0.68,0.67,0.56,0.67,0.7,0.64,0.59,0.71,0.54,0.58,0.44,0.47,0.59,0.61,0.64,0.61,0.75
moast.csv,0.36,0.4,0.43,0.43,0.38,0.45,0.39,0.38,0.43,0.4,0.4,0.31,0.43,0.3,0.43,0.34,0.45,0.76,0.43,0.36
natpad.csv,0.55,0.66,0.65,0.73,0.43,0.62,0.75,0.55,0.54,0.46,0.59,0.74,0.54,0.48,0.53,0.44,0.69,0.62,0.57,0.57
nebuladevice.csv,0.96,0.97,0.8,0.93,0.5,0.94,0.86,0.75,0.95,0.75,0.86,0.93,0.86,0.88,0.92,0.75,0.7,0.92,0.76,0.75
nosleepsoftware.csv,0.61,0.56,0.79,0.48,0.0,0.55,0.55,0.95,0.76,0.75,0.65,0.5,0.61,0.86,0.7,0.58,0.45,0.73,0.45,0.89
pixel-commandos.csv,0.83,0.8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.9,0.67,0.0,0.0,0.5,0.0
riff-evolve.csv,0.42,0.49,0.51,0.49,0.57,0.44,0.49,0.57,0.54,0.51,0.49,0.35,0.52,0.39,0.48,0.41,0.5,0.52,0.44,0.5
rosegarden.csv,0.56,0.67,0.74,0.56,0.53,0.52,0.75,0.77,0.6,0.54,0.7,0.87,0.74,0.48,0.65,0.55,0.57,0.67,0.58,0.78
smarttag.csv,0.98,0.98,0.83,0.8,0.85,0.5,0.96,0.86,0.96,0.88,0.8,0.86,0.91,0.83,0.97,0.83,0.86,0.83,0.0,0.75
wxcode.csv,0.76,0.93,0.86,0.86,0.5,0.67,0.96,0.93,0.0,0.0,0.86,0.9,0.5,0.0,0.75,0.9,0.88,0.49,0.5,0.86
xined.csv,0.98,0.82,0.75,0.63,0.51,0.47,0.69,0.71,0.96,0.9,0.89,0.94,0.93,0.58,0.43,0.5,0.54,0.46,0.58,0.9
zemljanka.csv,0.36,0.39,0.44,0.43,0.4,0.43,0.4,0.42,0.44,0.38,0.4,0.32,0.44,0.34,0.38,0.36,0.45,0.37,0.43,0.52
