,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,1.0,5.0,2.0,0.0,0.0,22.0,7.0,2.0,0.0
ffigo.csv,2.0,20.0,1.0,0.0,0.0,66.0,24.0,0.0,0.0
ildjit.csv,0.0,0.0,8.0,1.0,0.0,4.0,97.0,119.0,0.0
jfreereport.csv,1.0,11.0,0.0,1.0,0.0,119.0,9.0,0.0,0.0
pcsx2.csv,1.0,5.0,21.0,1.0,0.0,5.0,97.0,1.0,0.0
psycle.csv,0.0,2.0,2.0,0.0,0.0,55.0,28.0,0.0,0.0
wikipediardware.csv,0.0,8.0,2.0,1.0,0.0,34.0,21.0,0.0,0.0
wxjs.csv,0.0,125.0,1341.0,0.0,271.0,119.0,0.0,119.0,51.0
xqilla.csv,1.0,125.0,1341.0,530.0,271.0,0.0,97.0,119.0,51.0
