,recall,precision,pf,wins
blogentis.csv,0.62,0.26,0.52,9
checker-framework.csv,0.89,0.26,0.76,7
cme.csv,0.0,0.0,0.0,0
ctrlr.csv,0.15,0.19,0.29,4
fontforge.csv,0.86,0.23,0.76,6
gusanos.csv,0.64,0.32,0.29,15
jvcl.csv,0.27,0.36,0.11,16
kwave.csv,0.94,0.22,0.9,2
liferea.csv,0.33,0.23,0.29,8
lockss.csv,0.57,0.29,0.4,11
magicwars.csv,1.0,0.23,0.96,1
psrchive.csv,0.38,0.33,0.23,13
pydev.csv,0.77,0.27,0.6,10
sarasvati.csv,0.38,0.31,0.31,12
stuproa-cims.csv,0.25,0.31,0.11,14
thout.csv,0.75,0.23,0.77,3
zact.csv,0.23,0.17,0.28,5
