,opde.csv,mb-unit.csv,chipster.csv,delphilhlplib.csv,ivataopenportal.csv,pamguard.csv,jppf-project.csv,bigdata.csv,kolmafia.csv,quark.csv,tigermud.csv,emite.csv,l2j.csv,stajistics.csv,hydrate.csv,jfreechart.csv
bigdata.csv,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,4.0,2.0,87.0
chipster.csv,69.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,64.0,0.0,0.0,2.0,1.0,3.0,50.0
delphilhlplib.csv,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,6.0,0.0,103.0
emite.csv,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,3.0,3.0,8.0,2.0,103.0
hydrate.csv,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,84.0
ivataopenportal.csv,1.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,7.0,8.0,0.0,1.0,3.0,14.0,5.0,89.0
jppf-project.csv,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,6.0,16.0,0.0,3.0,8.0,14.0,3.0,71.0
kolmafia.csv,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,9.0,9.0,0.0,86.0
l2j.csv,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,6.0,15.0,0.0,1.0,1.0,9.0,1.0,103.0
mb-unit.csv,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,1.0,0.0,10.0,2.0,92.0
opde.csv,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,3.0,0.0,16.0,0.0,87.0
pamguard.csv,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,15.0,3.0,80.0
quark.csv,0.0,0.0,10.0,0.0,0.0,0.0,99.0,0.0,1.0,2.0,0.0,1.0,2.0,8.0,1.0,103.0
stajistics.csv,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,5.0,15.0,0.0,2.0,1.0,1.0,3.0,92.0
tigermud.csv,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,5.0,7.0,1.0,35.0
