,extprosys.csv,codeblocks.csv,qcad2.csv,fluidium.csv,haphazard.csv,silvertree.csv
codeblocks.csv,194.0,96.5,98.5,197.0,623.0,290.5
extprosys.csv,198.0,97.5,197.5,0.0,98.5,94.5
fluidium.csv,131.5,0.0,0.0,98.5,221.5,0.0
haphazard.csv,96.5,96.5,195.5,371.0,366.5,512.0
qcad2.csv,81.5,98.5,98.5,154.0,899.5,94.5
silvertree.csv,198.0,98.5,197.5,197.0,98.5,94.5
