,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.52,0.13,0.25,0.41,0.67,0.17,0.54,0.6,0.78,0.46,0.36,0.29,0.44,0.36,0.61,0.65
customsagetv.csv,0.4,0.15,0.36,0.59,0.61,0.28,0.41,0.34,0.43,0.34,0.26,0.28,0.48,0.06,0.28,0.9
fluidium.csv,0.1,0.02,0.0,0.46,0.0,0.24,0.0,0.05,0.0,0.0,0.0,0.0,0.11,0.53,0.02,0.16
guineu.csv,0.76,0.56,0.0,0.11,0.41,0.28,0.42,0.52,0.18,0.23,0.24,0.32,0.38,0.27,0.38,0.86
inkscape.csv,0.55,0.61,0.34,0.61,0.17,0.59,0.74,0.47,0.47,0.66,0.27,0.0,0.47,0.56,0.31,0.44
mpqc.csv,0.22,0.12,0.06,0.0,0.3,0.58,0.24,0.4,0.25,0.32,0.52,0.29,0.19,0.45,0.23,0.3
nsis.csv,0.5,0.41,0.69,0.3,0.39,0.63,0.3,0.35,0.56,0.54,0.74,0.71,0.58,0.27,0.53,0.68
octave.csv,0.44,0.53,0.15,0.3,0.54,0.24,0.32,0.52,0.1,0.42,0.25,0.43,0.27,0.49,0.35,0.28
owfs.csv,0.46,0.45,0.51,0.57,0.62,0.28,0.68,0.37,0.57,0.48,0.37,0.44,0.55,0.53,0.43,0.27
owlib.csv,0.56,0.71,0.49,0.63,0.64,0.23,0.61,0.67,0.64,0.59,0.5,0.49,0.69,0.53,0.42,0.51
pamguard.csv,0.31,0.36,0.53,0.58,0.53,0.39,0.49,0.57,0.57,0.33,0.19,0.37,0.58,0.0,0.67,0.1
prelude.csv,0.09,0.09,0.79,0.47,0.35,0.36,0.49,0.27,0.53,0.52,0.0,0.68,0.27,0.67,0.13,0.48
robocode.csv,0.72,0.65,0.12,0.58,0.63,0.45,0.74,0.76,0.62,0.6,0.41,0.49,0.47,0.59,0.58,0.58
uwom-server.csv,0.39,0.37,0.0,0.31,0.53,0.38,0.53,0.51,0.73,0.64,0.37,0.56,0.17,0.52,0.41,0.5
zengine.csv,0.0,0.05,0.7,0.45,0.41,0.33,0.0,0.0,0.26,0.24,0.0,0.85,0.21,0.47,0.0,0.33
zildo.csv,0.67,0.6,0.64,0.54,0.49,0.33,0.56,0.4,0.64,0.44,0.25,0.59,0.7,0.33,0.57,0.8
