,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.0,0.17,0.03,0.24,0.92,0.44,0.59
bwapi.csv,0.17,0.99,0.62,0.53,0.25,0.47,0.32
gisgraphy.csv,0.0,0.73,0.74,0.4,0.25,0.27,1.0
lite.csv,0.0,0.0,0.36,0.62,0.08,0.97,0.28
ontopia.csv,0.0,0.81,0.99,0.37,0.3,0.25,0.07
smartgwt.csv,0.2,0.3,0.38,0.98,0.17,0.48,0.21
