,recall,precision,pf,wins
arcallians.csv,0.445,0.575,0.29500000000000004,9
autat.csv,0.18,0.48,0.14,5
biopax.csv,0.825,0.5,0.65,3
exl.csv,0.71,0.535,0.475,7
fceugc.csv,0.305,0.595,0.15,13
fido.csv,0.0,0.0,0.0,0
gretl.csv,0.79,0.47,0.545,4
jasperreports.csv,0.0,0.0,0.0,0
jmule.csv,0.49,0.5700000000000001,0.275,11
moast.csv,0.885,0.44,0.77,2
ng4j.csv,0.5700000000000001,0.7150000000000001,0.335,14
olap-navigator.csv,0.64,0.645,0.275,15
passwordsafe.csv,0.625,0.56,0.445,6
phonon-vlc-mplayer.csv,0.445,0.62,0.26,12
sepgsql.csv,0.02,0.5,0.01,8
unflobtactical.csv,0.55,0.55,0.305,10
