,f1,g,recall,precision,pf,wins
brlcad.csv,0.27,0.28,0.26,0.5,0.26,1
ftm.csv,0.52,0.43,0.39,0.64,0.23,8
google-web-toolkit.csv,0.48,0.51,0.49,0.62,0.29,10
gzigzag.csv,0.39,0.33,0.29,0.59,0.13,3
illumination.csv,0.05,0.04,0.03,0.46,0.01,0
jcache.csv,0.57,0.54,0.79,0.54,0.69,7
moast.csv,0.36,0.3,0.4,0.41,0.35,2
nativeclient.csv,0.65,0.63,0.74,0.6,0.61,12
ns-3-dev-def-routing.csv,0.58,0.54,0.55,0.6,0.36,11
openfrag.csv,0.6,0.52,0.75,0.49,0.6,9
qdvdauthor.csv,0.49,0.41,0.67,0.5,0.42,5
sauerbraten.csv,0.65,0.38,0.94,0.48,0.89,4
zoolib.csv,0.49,0.52,0.47,0.61,0.37,6
