,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.38,0.33,0.36,0.35,0.24,0.36,0.8
flexpay.csv,0.1,1.0,0.25,0.22,0.79,0.48,0.51
gabel.csv,0.1,0.06,0.25,0.17,0.11,0.04,0.31
genoviz.csv,0.0,0.67,0.18,0.12,0.03,0.0,0.09
img-browse-sort.csv,0.43,0.83,0.49,0.51,0.16,0.3,0.64
ontomorphtab.csv,0.19,0.72,0.6,0.39,0.63,0.29,0.53
passwordsafe.csv,0.14,0.56,0.57,0.43,0.18,0.23,0.58
