,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.77,0.85,0.51,0.88,0.62,0.65,1.0
flexpay.csv,0.4,1.0,0.48,0.75,0.77,0.47,1.0
gabel.csv,0.46,0.23,0.37,0.75,0.38,0.28,0.6
genoviz.csv,0.26,0.57,0.28,0.25,0.08,0.12,1.0
img-browse-sort.csv,0.66,0.83,0.55,1.0,0.62,0.65,0.6
ontomorphtab.csv,0.71,0.91,0.73,0.88,0.85,0.61,1.0
passwordsafe.csv,0.51,0.6,0.63,1.0,0.62,0.72,0.8
