,awemud.csv,tzod.csv,freebios.csv,k3b.csv,quarkplusplus.csv,powerfolder.csv,loki-lib.csv
awemud.csv,0.82,0.42,0.54,0.82,0.43,0.05,0.63
freebios.csv,0.71,0.23,0.78,0.71,0.39,0.0,0.38
k3b.csv,0.75,0.35,0.57,0.85,0.5,0.06,0.42
loki-lib.csv,0.8,0.48,0.47,0.68,0.48,0.11,0.69
powerfolder.csv,0.8,0.44,0.29,0.84,0.5,0.31,0.5
quarkplusplus.csv,0.8,0.37,0.6,0.86,0.56,0.04,0.43
tzod.csv,0.8,0.48,0.73,0.81,0.62,0.25,0.46
