,awemud.csv,tzod.csv,freebios.csv,k3b.csv,quarkplusplus.csv,powerfolder.csv,loki-lib.csv
awemud.csv,0.69,0.62,0.17,0.51,0.29,0.66,0.46
freebios.csv,0.48,0.35,0.8,0.44,0.42,0.0,0.55
k3b.csv,0.59,0.17,0.39,0.69,0.58,0.72,0.6
loki-lib.csv,0.63,0.67,0.41,0.33,0.49,0.63,0.71
powerfolder.csv,0.54,0.34,0.05,0.58,0.42,0.98,0.25
quarkplusplus.csv,0.35,0.49,0.21,0.48,0.62,0.6,0.35
tzod.csv,0.06,0.6,0.38,0.42,0.25,0.24,0.25
