,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.41,0.59,0.58,0.92,0.46,0.51,0.24
flylegacy.csv,0.6,0.42,0.98,0.65,0.7,0.45,0.5
jguard.csv,0.55,0.27,0.43,0.37,0.39,1.0,0.5
mob-sen-plat.csv,0.42,1.0,0.42,0.42,0.41,0.63,0.45
raygina.csv,0.97,0.07,0.45,0.41,0.31,0.16,0.17
upp-mirror.csv,0.44,0.11,0.31,0.47,0.98,0.04,0.46
wishmaster.csv,0.1,0.43,0.52,0.44,0.43,0.23,1.0
