,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,0.7,0.4,0.5,0.87,0.48,0.56,0.59,0.46
archive-crawler.csv,0.65,0.93,0.68,0.55,0.71,0.49,0.41,0.47
jcae.csv,0.83,0.89,0.86,0.83,0.85,0.97,0.43,0.67
openmalaria.csv,0.45,0.29,0.47,0.51,0.38,0.53,0.35,0.42
popeye-chess.csv,0.55,0.4,0.58,0.59,0.41,0.45,0.5,0.44
rhex.csv,0.9,0.9,0.86,0.8,0.9,0.55,0.54,0.89
rocrail.csv,0.92,0.9,0.75,0.8,0.71,0.57,0.56,0.67
truevision.csv,0.72,0.36,0.63,0.5,0.4,0.69,0.58,0.55
