,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,0.37,0.18,0.65,0.35,0.5,0.97,0.49,0.41
archive-crawler.csv,0.23,0.17,0.52,0.59,0.98,0.56,0.55,0.47
jcae.csv,0.11,1.0,0.29,0.25,0.11,0.19,0.51,0.56
openmalaria.csv,0.28,0.2,0.65,0.96,0.35,0.38,0.53,0.48
popeye-chess.csv,0.22,0.26,0.99,0.65,0.39,0.59,0.6,0.47
rhex.csv,0.91,0.42,0.29,0.13,0.24,0.65,0.3,0.32
rocrail.csv,0.4,0.21,0.37,0.21,0.27,0.64,0.49,0.93
truevision.csv,0.24,0.26,0.56,0.58,0.44,0.47,1.0,0.37
