,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,3.0,26.0,2.0,2.0,0.0,0.0,0.0,8.0
archive-crawler.csv,10.0,7.0,3.0,1.0,0.0,4.0,3.0,17.0
jcae.csv,4.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0
openmalaria.csv,12.0,35.0,4.0,0.0,6.0,11.0,10.0,16.0
popeye-chess.csv,18.0,26.0,0.0,0.0,8.0,20.0,0.0,14.0
rhex.csv,0.0,3.0,1.0,0.0,0.0,6.0,16.0,4.0
rocrail.csv,2.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0
truevision.csv,10.0,26.0,7.0,5.0,4.0,0.0,0.0,34.0
