,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,0.3,0.11,0.7,0.67,0.48,0.99,0.59,0.32
archive-crawler.csv,0.17,0.13,0.55,0.6,0.96,0.47,0.46,0.32
jcae.csv,0.17,1.0,0.86,1.0,0.15,0.38,0.51,0.57
openmalaria.csv,0.17,0.11,0.7,1.0,0.24,0.31,0.39,0.32
popeye-chess.csv,0.15,0.15,0.97,0.66,0.29,0.44,0.54,0.34
rhex.csv,1.0,0.4,0.86,0.6,0.4,0.72,0.26,0.56
rocrail.csv,0.38,0.2,1.0,1.0,0.36,0.68,0.5,0.95
truevision.csv,0.17,0.15,0.51,0.52,0.33,0.43,1.0,0.25
