,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.68,0.11,0.73,0.65
emftriple.csv,0.17,0.97,0.0,0.23
fluent-nhibernate.csv,0.7,0.0,0.91,0.4
gpsmid.csv,0.84,0.17,0.82,0.55
