,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.36,0.42,0.4,0.48
emftriple.csv,0.94,0.96,0.96,0.98
fluent-nhibernate.csv,0.4,0.48,0.63,0.83
gpsmid.csv,0.38,0.55,0.61,0.4
