,recall,precision,pf,pci_20,ifa,wins
avifile.csv,0.445,0.355,0.36,0.685,1.5,14
baadengine.csv,0.895,0.29000000000000004,0.71,0.38,2.5,1
bibedt.csv,0.55,0.41000000000000003,0.38,0.595,0.0,17
cascading.csv,0.615,0.45,0.335,0.555,1.0,18
dataobjectsdotnet.csv,0.59,0.35,0.435,0.58,2.5,9
exl.csv,0.6699999999999999,0.33999999999999997,0.6,0.495,1.5,8
gogoego.csv,0.49,0.42,0.395,0.485,1.0,11
httpcontentparser.csv,0.485,0.375,0.38,0.525,0.5,12
impala.csv,0.66,0.325,0.585,0.53,3.5,4
jaxlib.csv,0.44999999999999996,0.42500000000000004,0.29000000000000004,0.635,1.5,16
jgameai.csv,0.055,0.195,0.065,0.825,4.5,2
jhotdraw.csv,0.45499999999999996,0.27,0.435,0.645,2.0,7
loki-lib.csv,0.48,0.365,0.37,0.53,1.0,10
patterntesting.csv,0.965,0.3,0.96,0.41,1.5,3
pokeglobal.csv,0.595,0.315,0.475,0.6000000000000001,3.0,6
snakeyaml.csv,0.34,0.44,0.24,0.585,1.0,15
unflobtactical.csv,0.72,0.395,0.55,0.5,1.0,13
werx.csv,0.98,0.3,0.99,0.41,3.5,0
zealos.csv,0.03,0.32,0.025,0.775,5.5,5
