,recall,precision,pf,wins
botsnscouts.csv,0.7,0.69,0.33,16
fbmanager.csv,0.28,0.79,0.06,17
fido.csv,0.06,0.3,0.03,1
fityk.csv,0.72,0.61,0.53,8
fleet-simulator.csv,0.91,0.51,0.82,2
freenet.csv,0.86,0.52,0.87,0
geogebra.csv,0.41,0.69,0.22,11
google-caja.csv,0.89,0.65,0.78,5
hibernate.csv,0.59,0.7,0.35,12
itext.csv,0.81,0.66,0.51,9
k3b.csv,0.7,0.64,0.59,7
megameknet.csv,0.65,0.68,0.35,13
myfaces.csv,0.58,0.72,0.29,15
onotoa.csv,0.5,0.5,0.5,4
paintown.csv,0.84,0.63,0.88,3
powerfolder.csv,0.43,0.7,0.18,14
triplea.csv,0.73,0.64,0.62,6
xamj.csv,0.58,0.65,0.31,10
