,recall,precision,pf,pci_20,ifa,wins
checker-framework.csv,0.7,0.51,0.67,0.45,0.0,12
elvishrayrenderer.csv,0.55,0.5,0.33,0.5,2.0,7
graphmak.csv,0.55,0.51,0.48,0.54,0.0,17
jmol.csv,0.86,0.45,0.85,0.42,2.0,0
mesa3d.csv,0.55,0.42,0.48,0.5,2.0,1
minig.csv,0.54,0.5,0.71,0.54,1.0,8
moving-pictures.csv,0.5,0.52,0.29,0.52,0.0,18
ngl.csv,0.75,0.48,0.67,0.43,0.0,11
nunit.csv,0.64,0.48,0.39,0.49,0.0,16
octave.csv,0.41,0.44,0.38,0.6,2.0,5
opengs.csv,0.47,0.45,0.3,0.56,0.0,14
owlib.csv,0.7,0.57,0.41,0.33,1.0,10
prelude.csv,0.92,0.45,0.87,0.38,1.0,4
tokratan.csv,0.47,0.59,0.39,0.54,1.0,15
xfce.csv,0.65,0.48,0.51,0.45,1.0,9
xharbour.csv,0.85,0.41,0.78,0.41,1.0,3
zabbix.csv,0.6,0.48,0.52,0.54,0.0,13
zengine.csv,0.96,0.42,0.91,0.38,1.0,2
zildo.csv,0.6,0.5,0.28,0.43,2.0,6
