,f1,g,recall,precision,pf,wins
array4j.csv,0.18,0.38,0.38,0.12,0.42,1
e-bio-flow.csv,0.26,0.38,0.36,0.25,0.24,7
jas.csv,0.24,0.47,0.43,0.2,0.41,6
jbpm.csv,0.05,0.04,0.03,0.1,0.05,0
jgossipforum.csv,0.27,0.5,0.5,0.24,0.28,9
jmonkeyengine.csv,0.22,0.42,0.5,0.15,0.52,2
joustsim.csv,0.23,0.46,0.8,0.19,0.26,12
log4net.csv,0.25,0.31,0.27,0.23,0.15,5
ngl.csv,0.29,0.62,0.82,0.19,0.65,10
piccolo2d.csv,0.3,0.53,0.54,0.25,0.27,11
pustefix.csv,0.2,0.4,0.37,0.14,0.34,3
reaper3d.csv,0.22,0.35,0.33,0.19,0.23,4
sblim.csv,0.34,0.32,0.28,0.33,0.15,8
