,sauerbraten.csv,brlcad.csv,linuxsh.csv,konversation.csv,gnupdate.csv,ogre.csv,bdbbasic.csv,qse.csv,turbotrader-bos.csv,projecteqemu.csv,modplug.csv,openfrag.csv,xapian.csv,google-gears.csv,linux-ntfs.csv,sandiaportals.csv,nativeclient.csv,genoviz.csv
bdbbasic.csv,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,21.0
brlcad.csv,6.0,0.0,1.0,26.0,1.0,0.0,9.0,3.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,26.0
genoviz.csv,62.0,1509.0,65.0,101.0,105.0,226.0,67.0,0.0,1.0,0.0,78.0,118.0,0.0,153.0,54.0,70.0,0.0,0.0
gnupdate.csv,3.0,3.0,0.0,12.0,0.0,0.0,12.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,16.0
google-gears.csv,4.0,4.0,9.0,16.0,2.0,0.0,7.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,26.0
konversation.csv,1.0,2.0,1.0,0.0,0.0,0.0,67.0,7.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,49.0
linux-ntfs.csv,4.0,3.0,21.0,13.0,0.0,0.0,1.0,5.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0
linuxsh.csv,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0
modplug.csv,5.0,4.0,4.0,6.0,2.0,0.0,5.0,10.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,10.0
nativeclient.csv,0.0,3.0,3.0,12.0,2.0,0.0,1.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0
ogre.csv,6.0,4.0,4.0,22.0,2.0,0.0,9.0,7.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,28.0
openfrag.csv,2.0,0.0,3.0,6.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,17.0
projecteqemu.csv,1.0,4.0,2.0,12.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0
qse.csv,2.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,10.0
sandiaportals.csv,3.0,2.0,2.0,20.0,5.0,0.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0
sauerbraten.csv,0.0,0.0,15.0,13.0,2.0,0.0,3.0,7.0,10.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,16.0
turbotrader-bos.csv,5.0,0.0,2.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,12.0
xapian.csv,5.0,4.0,14.0,5.0,2.0,0.0,1.0,9.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0
