,n2cms.csv,nug.csv,codeblocks.csv,bulmages.csv,uclmda.csv,dataobjectsdotnet.csv
bulmages.csv,5.0,0.0,154.0,0.0,2.0,8.0
codeblocks.csv,0.0,0.0,0.0,0.0,0.0,2.0
dataobjectsdotnet.csv,8.0,0.0,0.0,3.0,1.0,0.0
n2cms.csv,1.0,0.0,0.0,0.0,2.0,0.0
nug.csv,4.0,0.0,1.0,5.0,1.0,0.0
uclmda.csv,121.0,52.0,0.0,6.0,0.0,0.0
