,owfs.csv,utgb.csv,chipster.csv,sidekar.csv,jgnash.csv,jsr308-langtools.csv,continuum-ide.csv,azureus.csv,ctrlr.csv,jppf-project.csv,stemkit.csv,galaxium.csv,ingex.csv,itext.csv,octet.csv,lite.csv,bzbyte.csv,carabiner.csv,tigermud.csv,ta3d.csv
azureus.csv,0.36,0.38,0.4,0.46,0.42,0.41,0.27,0.49,0.49,0.39,0.38,0.37,0.32,0.44,0.46,0.37,0.36,0.4,0.43,0.41
bzbyte.csv,0.4,0.41,0.67,0.46,0.0,0.0,0.32,0.0,0.5,0.34,0.36,0.53,0.0,0.0,0.45,0.36,0.39,0.4,0.47,0.83
carabiner.csv,0.34,0.52,0.45,0.44,0.95,0.8,0.29,0.93,0.54,0.45,0.37,0.69,0.33,0.53,0.46,0.41,0.39,0.52,0.5,0.36
chipster.csv,0.58,0.72,0.43,0.51,0.59,0.54,0.33,0.64,0.66,0.39,0.54,0.52,0.83,0.49,0.7,0.83,0.86,0.7,0.69,0.61
continuum-ide.csv,0.4,0.8,0.95,0.82,0.95,0.67,0.43,0.94,0.94,0.81,0.92,0.82,0.92,0.51,0.75,0.73,0.52,0.75,0.7,0.88
ctrlr.csv,0.94,0.53,0.7,0.85,0.75,0.82,0.83,0.49,0.78,0.51,0.85,0.94,0.93,0.89,0.93,0.88,0.53,0.67,0.77,0.93
galaxium.csv,0.39,0.36,0.39,0.5,0.39,0.41,0.37,0.46,0.58,0.32,0.61,0.53,0.34,0.42,0.52,0.88,0.38,0.68,0.48,0.3
ingex.csv,0.75,0.41,0.39,0.56,0.46,0.42,0.41,0.5,0.92,0.44,0.5,0.51,0.47,0.5,0.53,0.4,0.62,0.65,0.64,0.45
itext.csv,0.38,0.35,0.34,0.49,0.38,0.36,0.27,0.4,0.5,0.33,0.44,0.36,0.34,0.35,0.45,0.38,0.32,0.6,0.39,0.35
jgnash.csv,0.47,0.68,0.48,0.43,0.59,0.44,0.28,0.97,0.48,0.43,0.37,0.37,0.38,0.43,0.75,0.35,0.38,0.69,0.5,0.36
jppf-project.csv,0.6,0.45,0.42,0.52,0.5,0.45,0.7,0.41,0.57,0.42,0.44,0.44,0.49,0.62,0.57,0.59,0.52,0.41,0.52,0.56
jsr308-langtools.csv,0.36,0.38,0.44,0.45,0.42,0.37,0.39,0.93,0.64,0.44,0.42,0.51,0.41,0.36,0.73,0.36,0.61,0.64,0.42,0.34
lite.csv,0.64,0.55,0.67,0.91,0.92,0.89,0.53,0.79,0.92,0.75,0.67,0.92,0.9,0.75,0.44,0.45,0.74,0.8,0.67,0.83
octet.csv,0.39,0.55,0.38,0.49,0.47,0.48,0.3,0.65,0.71,0.43,0.74,0.45,0.44,0.41,0.71,0.35,0.84,0.5,0.5,0.53
owfs.csv,0.52,0.38,0.43,0.43,0.6,0.63,0.29,0.57,0.77,0.36,0.37,0.4,0.43,0.42,0.4,0.33,0.4,0.43,0.62,0.55
sidekar.csv,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.45,0.38,0.0,0.4,0.0,0.0
stemkit.csv,0.86,0.78,0.77,0.79,0.84,0.57,0.5,0.79,0.67,0.91,0.81,0.96,0.92,0.72,0.0,0.86,0.88,0.95,0.79,0.71
ta3d.csv,0.0,0.54,0.68,0.55,0.57,0.39,0.89,0.48,0.54,0.57,0.36,0.94,0.67,0.54,0.56,0.89,0.91,0.85,0.74,0.52
tigermud.csv,0.64,0.68,0.58,0.75,0.78,0.62,0.29,0.53,0.45,0.5,0.94,0.5,0.92,0.44,0.48,0.44,0.35,0.64,0.59,0.91
utgb.csv,0.67,0.47,0.62,0.81,0.64,0.8,0.5,0.75,0.79,0.83,0.91,0.9,0.36,0.88,0.0,0.5,0.67,0.79,0.56,0.38
