,phet.csv,qtractor.csv,flexpay.csv,fceugc.csv,sumatrapdf.csv,modellus.csv,open-data-kit.csv
fceugc.csv,0.14,0.25,0.12,1.0,0.44,0.16,0.26
flexpay.csv,0.36,0.5,0.89,0.35,0.28,0.47,0.38
modellus.csv,0.25,0.48,0.46,0.37,0.44,0.95,0.39
open-data-kit.csv,0.41,0.59,0.51,0.57,0.45,0.66,0.99
phet.csv,0.95,0.39,0.26,0.33,0.26,0.34,0.38
qtractor.csv,0.37,0.97,0.5,0.42,0.48,0.57,0.61
sumatrapdf.csv,0.33,0.55,0.52,0.66,0.97,0.69,0.66
