,phet.csv,qtractor.csv,flexpay.csv,fceugc.csv,sumatrapdf.csv,modellus.csv,open-data-kit.csv
fceugc.csv,0.98,0.73,0.98,0.59,0.88,0.93,0.94
flexpay.csv,0.66,0.53,0.99,0.69,0.45,0.5,0.49
modellus.csv,0.64,0.71,0.63,0.61,0.87,0.48,0.62
open-data-kit.csv,0.45,0.43,0.49,0.4,0.57,0.43,0.44
phet.csv,0.98,0.56,0.99,0.58,0.47,0.62,0.54
qtractor.csv,0.6,0.52,0.65,0.72,0.56,0.49,0.51
sumatrapdf.csv,0.54,0.58,0.53,0.53,0.62,0.48,0.48
